,datetime,PRCP,SNOW,TMAX,TMIN,TAVG,ride_count
1100,2014-06-29,0.0,0.0,77.0,60.0,,17107
1101,2014-06-29,0.0,0.0,85.0,64.0,,17107
1102,2014-06-29,0.0,0.0,88.0,66.0,,17107
1103,2014-06-29,0.0,0.0,88.0,60.0,,17107
1104,2014-06-29,0.0,0.0,82.0,70.0,75.0,17107
1105,2014-06-29,0.0,0.0,86.0,61.0,,17107
1106,2014-06-29,0.0,0.0,87.0,65.0,,17107
1107,2014-06-29,0.0,0.0,79.0,65.0,73.0,17107
1108,2014-06-29,0.0,0.0,84.0,64.0,75.0,17107
1109,2014-06-29,0.0,0.0,83.0,68.0,,17107
1110,2014-06-29,0.0,0.0,82.0,59.0,,17107
1111,2014-06-30,0.0,0.0,72.0,66.0,,18395
1112,2014-06-30,0.0,0.0,88.0,67.0,,18395
1113,2014-06-30,0.0,0.0,87.0,60.0,,18395
1114,2014-06-30,0.0,0.0,80.0,67.0,73.0,18395
1115,2014-06-30,0.0,0.0,82.0,64.0,,18395
1116,2014-06-30,0.0,0.0,79.0,66.0,,18395
1117,2014-06-30,0.0,0.0,85.0,61.0,,18395
1118,2014-06-30,0.0,0.0,84.0,69.0,76.0,18395
1119,2014-06-30,0.0,0.0,86.0,66.0,76.0,18395
1120,2014-06-30,0.0,0.0,84.0,67.0,,18395
1121,2014-06-30,0.0,0.0,84.0,69.0,,18395
1122,2014-07-01,0.0,0.0,87.0,65.0,,21228
1123,2014-07-01,0.0,0.0,91.0,69.0,,21228
1124,2014-07-01,0.0,0.0,94.0,73.0,,21228
1125,2014-07-01,0.0,0.0,87.0,68.0,,21228
1126,2014-07-01,0.0,0.0,87.0,72.0,,21228
1127,2014-07-01,0.0,0.0,82.0,66.0,,21228
1128,2014-07-01,0.0,0.0,86.0,63.0,,21228
1129,2014-07-01,0.0,0.0,84.0,71.0,76.0,21228
1130,2014-07-01,0.0,0.0,95.0,71.0,81.0,21228
1131,2014-07-01,0.0,0.0,85.0,64.0,,21228
1132,2014-07-01,0.0,0.0,88.0,73.0,79.0,21228
1133,2014-07-01,0.0,0.0,84.0,70.0,,21228
1134,2014-07-01,0.0,0.0,89.0,72.0,,21228
1135,2014-07-02,0.0,0.0,90.0,69.0,,26480
1136,2014-07-02,0.52,0.0,85.0,71.0,77.0,26480
1137,2014-07-02,1.24,0.0,95.0,75.0,,26480
1138,2014-07-02,0.43,0.0,84.0,71.0,,26480
1139,2014-07-02,0.96,0.0,91.0,72.0,,26480
1140,2014-07-02,0.0,0.0,93.0,76.0,,26480
1141,2014-07-02,0.0,0.0,92.0,73.0,,26480
1142,2014-07-02,0.0,0.0,89.0,68.0,,26480
1143,2014-07-02,1.11,0.0,96.0,73.0,83.0,26480
1144,2014-07-02,0.44,0.0,94.0,72.0,,26480
1145,2014-07-02,0.63,0.0,91.0,72.0,82.0,26480
1146,2014-07-02,0.0,0.0,94.0,72.0,,26480
1147,2014-07-02,0.0,0.0,84.0,70.0,,26480
1148,2014-07-03,0.35,0.0,85.0,71.0,77.0,21597
1149,2014-07-03,0.4,0.0,94.0,71.0,,21597
1150,2014-07-03,2.28,0.0,85.0,67.0,,21597
1151,2014-07-03,0.35,0.0,86.0,70.0,,21597
1152,2014-07-03,1.7,0.0,91.0,72.0,,21597
1153,2014-07-03,1.41,0.0,88.0,70.0,79.0,21597
1154,2014-07-03,1.48,0.0,89.0,68.0,,21597
1155,2014-07-03,0.34,0.0,95.0,71.0,,21597
1156,2014-07-03,1.78,0.0,87.0,69.0,,21597
1157,2014-07-03,0.73,0.0,89.0,70.0,79.0,21597
1158,2014-07-03,2.27,0.0,90.0,73.0,,21597
1159,2014-07-03,1.98,0.0,92.0,72.0,,21597
1160,2014-07-03,0.25,0.0,84.0,69.0,,21597
1161,2014-07-04,0.84,0.0,89.0,69.0,,14148
1162,2014-07-04,0.06,0.0,74.0,64.0,,14148
1163,2014-07-04,0.32,0.0,76.0,66.0,72.0,14148
1164,2014-07-04,0.16,0.0,74.0,65.0,71.0,14148
1165,2014-07-04,0.09,0.0,77.0,68.0,,14148
1166,2014-07-04,0.18,0.0,73.0,63.0,,14148
1167,2014-07-04,1.75,0.0,87.0,70.0,,14148
1168,2014-07-04,0.14,0.0,74.0,65.0,,14148
1169,2014-07-04,0.25,0.0,87.0,67.0,,14148
1170,2014-07-04,2.7,0.0,73.0,65.0,,14148
1171,2014-07-04,0.08,0.0,76.0,66.0,72.0,14148
1172,2014-07-04,0.45,0.0,75.0,64.0,,14148
1173,2014-07-04,1.15,0.0,88.0,68.0,,14148
1174,2014-07-05,0.0,0.0,81.0,63.0,,10890
1175,2014-07-05,0.0,0.0,83.0,65.0,72.0,10890
1176,2014-07-05,0.0,0.0,84.0,62.0,72.0,10890
1177,2014-07-05,0.0,0.0,84.0,64.0,,10890
1178,2014-07-05,0.0,0.0,83.0,60.0,,10890
1179,2014-07-05,0.0,0.0,81.0,61.0,,10890
1180,2014-07-05,0.0,0.0,73.0,66.0,,10890
1181,2014-07-05,0.0,0.0,82.0,61.0,,10890
1182,2014-07-05,0.35,0.0,72.0,61.0,,10890
1183,2014-07-05,0.0,0.0,79.0,61.0,,10890
1184,2014-07-05,0.05,0.0,73.0,62.0,,10890
1185,2014-07-05,0.0,0.0,84.0,65.0,73.0,10890
1186,2014-07-05,0.13,0.0,74.0,62.0,,10890
1187,2014-07-06,0.0,0.0,83.0,66.0,75.0,11443
1188,2014-07-06,0.0,0.0,86.0,57.0,,11443
1189,2014-07-06,0.0,0.0,88.0,61.0,76.0,11443
1190,2014-07-06,0.0,0.0,82.0,63.0,,11443
1191,2014-07-06,0.0,0.0,82.0,57.0,,11443
1192,2014-07-06,0.0,0.0,80.0,61.0,,11443
1193,2014-07-06,0.0,0.0,83.0,60.0,,11443
1194,2014-07-06,0.0,0.0,84.0,66.0,,11443
1195,2014-07-06,0.0,0.0,85.0,57.0,,11443
1196,2014-07-06,0.0,0.0,80.0,62.0,,11443
1197,2014-07-06,0.0,0.0,87.0,69.0,78.0,11443
1198,2014-07-06,0.0,0.0,84.0,62.0,,11443
1199,2014-07-06,0.0,0.0,89.0,63.0,,11443
1200,2014-07-07,0.0,0.0,83.0,65.0,,18280
1201,2014-07-07,0.0,0.0,85.0,64.0,,18280
1202,2014-07-07,0.0,0.0,86.0,67.0,,18280
1203,2014-07-07,0.0,0.0,88.0,72.0,,18280
1204,2014-07-07,0.0,0.0,84.0,68.0,,18280
1205,2014-07-07,0.0,0.0,84.0,65.0,,18280
1206,2014-07-07,0.15,0.0,89.0,68.0,,18280
1207,2014-07-07,0.0,0.0,83.0,70.0,76.0,18280
1208,2014-07-07,0.08,0.0,94.0,74.0,,18280
1209,2014-07-07,0.0,0.0,93.0,72.0,81.0,18280
1210,2014-07-07,0.04,0.0,90.0,72.0,,18280
1211,2014-07-07,0.0,0.0,92.0,73.0,81.0,18280
1212,2014-07-07,0.24,0.0,90.0,70.0,,18280
1213,2014-07-08,0.02,0.0,92.0,68.0,,25763
1214,2014-07-08,0.04,0.0,86.0,69.0,,25763
1215,2014-07-08,0.05,0.0,96.0,73.0,,25763
1216,2014-07-08,0.22,0.0,89.0,68.0,,25763
1217,2014-07-08,0.4,0.0,91.0,69.0,,25763
1218,2014-07-08,0.0,0.0,88.0,71.0,,25763
1219,2014-07-08,0.0,0.0,88.0,72.0,79.0,25763
1220,2014-07-08,0.21,0.0,93.0,72.0,,25763
1221,2014-07-08,0.39,0.0,91.0,71.0,,25763
1222,2014-07-08,0.42,0.0,92.0,73.0,,25763
1223,2014-07-08,0.2,0.0,95.0,72.0,84.0,25763
1224,2014-07-08,0.18,0.0,93.0,72.0,84.0,25763
1225,2014-07-09,0.0,0.0,95.0,71.0,,27817
1226,2014-07-09,0.0,0.0,94.0,72.0,,27817
1227,2014-07-09,0.09,0.0,88.0,71.0,,27817
1228,2014-07-09,0.0,0.0,90.0,69.0,,27817
1229,2014-07-09,0.0,0.0,90.0,71.0,80.0,27817
1230,2014-07-09,0.0,0.0,93.0,69.0,,27817
1231,2014-07-09,0.0,0.0,91.0,67.0,,27817
1232,2014-07-09,0.0,0.0,93.0,72.0,,27817
1233,2014-07-09,0.0,0.0,88.0,73.0,80.0,27817
1234,2014-07-09,0.0,0.0,86.0,69.0,,27817
1235,2014-07-09,0.08,0.0,88.0,68.0,,27817
1236,2014-07-09,0.01,0.0,84.0,71.0,76.0,27817
1237,2014-07-09,0.0,0.0,85.0,69.0,,27817
1238,2014-07-10,0.0,0.0,85.0,71.0,78.0,30541
1239,2014-07-10,0.07,0.0,88.0,64.0,,30541
1240,2014-07-10,0.0,0.0,83.0,66.0,,30541
1241,2014-07-10,0.0,0.0,88.0,71.0,,30541
1242,2014-07-10,0.0,0.0,87.0,66.0,,30541
1243,2014-07-10,0.21,0.0,83.0,65.0,,30541
1244,2014-07-10,0.0,0.0,83.0,72.0,,30541
1245,2014-07-10,0.0,0.0,93.0,70.0,,30541
1246,2014-07-10,0.03,0.0,85.0,71.0,76.0,30541
1247,2014-07-10,0.03,0.0,82.0,69.0,,30541
1248,2014-07-10,0.0,0.0,82.0,70.0,76.0,30541
1249,2014-07-10,0.0,0.0,87.0,68.0,,30541
1250,2014-07-10,0.0,0.0,87.0,71.0,,30541
1251,2014-07-11,0.0,0.0,87.0,72.0,,28752
1252,2014-07-11,0.0,0.0,85.0,67.0,76.0,28752
1253,2014-07-11,0.02,0.0,85.0,66.0,,28752
1254,2014-07-11,0.0,0.0,83.0,70.0,,28752
1255,2014-07-11,0.0,0.0,84.0,67.0,,28752
1256,2014-07-11,0.0,0.0,83.0,70.0,,28752
1257,2014-07-11,0.56,0.0,85.0,64.0,,28752
1258,2014-07-11,0.0,0.0,85.0,65.0,,28752
1259,2014-07-11,0.0,0.0,83.0,65.0,,28752
1260,2014-07-11,0.0,0.0,86.0,71.0,,28752
1261,2014-07-11,0.0,0.0,85.0,70.0,77.0,28752
1262,2014-07-11,0.0,0.0,86.0,70.0,77.0,28752
1263,2014-07-11,0.0,0.0,83.0,67.0,,28752
1264,2014-07-12,0.0,0.0,84.0,63.0,,25936
1265,2014-07-12,0.0,0.0,85.0,71.0,,25936
1266,2014-07-12,0.0,0.0,86.0,69.0,,25936
1267,2014-07-12,0.0,0.0,86.0,64.0,,25936
1268,2014-07-12,0.0,0.0,87.0,63.0,,25936
1269,2014-07-12,0.0,0.0,81.0,64.0,,25936
1270,2014-07-12,0.0,0.0,81.0,63.0,,25936
1271,2014-07-12,0.0,0.0,86.0,63.0,,25936
1272,2014-07-12,0.0,0.0,85.0,69.0,77.0,25936
1273,2014-07-12,0.0,0.0,89.0,69.0,,25936
1274,2014-07-12,0.0,0.0,86.0,71.0,77.0,25936
1275,2014-07-12,0.0,0.0,85.0,71.0,,25936
1276,2014-07-12,0.0,0.0,82.0,66.0,73.0,25936
1277,2014-07-13,0.0,0.0,88.0,72.0,,21082
1278,2014-07-13,0.03,0.0,83.0,72.0,,21082
1279,2014-07-13,0.1,0.0,81.0,68.0,,21082
1280,2014-07-13,0.4,0.0,85.0,70.0,,21082
1281,2014-07-13,0.06,0.0,80.0,69.0,73.0,21082
1282,2014-07-13,0.24,0.0,82.0,71.0,75.0,21082
1283,2014-07-13,0.02,0.0,87.0,68.0,,21082
1284,2014-07-13,0.28,0.0,89.0,73.0,,21082
1285,2014-07-13,0.0,0.0,87.0,70.0,,21082
1286,2014-07-13,0.0,0.0,82.0,67.0,,21082
1287,2014-07-13,0.0,0.0,87.0,69.0,,21082
1288,2014-07-13,0.62,0.0,86.0,71.0,77.0,21082
1289,2014-07-13,0.0,0.0,79.0,69.0,,21082
1290,2014-07-14,1.62,0.0,89.0,74.0,,27350
1291,2014-07-14,1.49,0.0,85.0,70.0,,27350
1292,2014-07-14,0.06,0.0,81.0,69.0,,27350
1293,2014-07-14,0.44,0.0,85.0,72.0,,27350
1294,2014-07-14,1.63,0.0,82.0,70.0,,27350
1295,2014-07-14,0.47,0.0,87.0,70.0,,27350
1296,2014-07-14,0.6,0.0,85.0,72.0,77.0,27350
1297,2014-07-14,0.73,0.0,86.0,71.0,,27350
1298,2014-07-14,0.46,0.0,84.0,72.0,,27350
1299,2014-07-14,1.0,0.0,81.0,70.0,,27350
1300,2014-07-14,0.22,0.0,87.0,71.0,,27350
1301,2014-07-14,1.87,0.0,83.0,70.0,76.0,27350
1302,2014-07-14,0.74,0.0,85.0,72.0,77.0,27350
1303,2014-07-15,1.45,0.0,82.0,70.0,,33845
1304,2014-07-15,1.53,0.0,83.0,69.0,,33845
1305,2014-07-15,1.03,0.0,82.0,69.0,74.0,33845
1306,2014-07-15,0.91,0.0,86.0,71.0,,33845
1307,2014-07-15,0.93,0.0,88.0,71.0,76.0,33845
1308,2014-07-15,1.3,0.0,86.0,72.0,,33845
1309,2014-07-15,0.46,0.0,88.0,74.0,,33845
1310,2014-07-15,0.68,0.0,80.0,69.0,,33845
1311,2014-07-15,0.47,0.0,87.0,72.0,,33845
1312,2014-07-15,0.46,0.0,88.0,72.0,76.0,33845
1313,2014-07-15,1.3,0.0,84.0,72.0,,33845
1314,2014-07-15,1.49,0.0,84.0,72.0,,33845
1315,2014-07-15,0.34,0.0,83.0,72.0,,33845
1316,2014-07-16,0.69,0.0,86.0,69.0,,28607
1317,2014-07-16,0.01,0.0,79.0,65.0,,28607
1318,2014-07-16,0.0,0.0,84.0,70.0,75.0,28607
1319,2014-07-16,0.0,0.0,83.0,68.0,74.0,28607
1320,2014-07-16,0.47,0.0,88.0,68.0,,28607
1321,2014-07-16,0.52,0.0,88.0,65.0,,28607
1322,2014-07-16,0.03,0.0,82.0,65.0,,28607
1323,2014-07-16,0.0,0.0,81.0,68.0,,28607
1324,2014-07-16,0.09,0.0,79.0,67.0,,28607
1325,2014-07-16,0.0,0.0,85.0,70.0,,28607
1326,2014-07-16,1.05,0.0,84.0,67.0,,28607
1327,2014-07-16,0.01,0.0,83.0,70.0,74.0,28607
1328,2014-07-16,0.75,0.0,83.0,67.0,,28607
1329,2014-07-17,0.0,0.0,82.0,62.0,,30710
1330,2014-07-17,0.07,0.0,81.0,63.0,,30710
1331,2014-07-17,0.0,0.0,84.0,65.0,75.0,30710
1332,2014-07-17,0.0,0.0,82.0,67.0,75.0,30710
1333,2014-07-17,0.0,0.0,82.0,66.0,,30710
1334,2014-07-17,0.0,0.0,85.0,66.0,,30710
1335,2014-07-17,0.0,0.0,81.0,67.0,,30710
1336,2014-07-17,0.0,0.0,80.0,64.0,,30710
1337,2014-07-17,0.0,0.0,83.0,61.0,,30710
1338,2014-07-17,0.01,0.0,82.0,61.0,,30710
1339,2014-07-17,0.0,0.0,84.0,65.0,,30710
1340,2014-07-17,0.0,0.0,79.0,62.0,,30710
1341,2014-07-17,0.0,0.0,83.0,68.0,75.0,30710
1342,2014-07-18,0.0,0.0,84.0,65.0,74.0,29860
1343,2014-07-18,0.0,0.0,79.0,58.0,,29860
1344,2014-07-18,0.0,0.0,83.0,58.0,,29860
1345,2014-07-18,0.0,0.0,84.0,64.0,,29860
1346,2014-07-18,0.0,0.0,81.0,57.0,,29860
1347,2014-07-18,0.0,0.0,80.0,60.0,,29860
1348,2014-07-18,0.0,0.0,81.0,61.0,,29860
1349,2014-07-18,0.0,0.0,80.0,62.0,,29860
1350,2014-07-18,0.0,0.0,81.0,64.0,,29860
1351,2014-07-18,0.0,0.0,84.0,65.0,,29860
1352,2014-07-18,0.0,0.0,83.0,57.0,,29860
1353,2014-07-18,0.0,0.0,83.0,64.0,75.0,29860
1354,2014-07-18,0.0,0.0,82.0,68.0,75.0,29860
1355,2014-07-19,0.0,0.0,78.0,68.0,74.0,25726
1356,2014-07-19,0.0,0.0,76.0,64.0,,25726
1357,2014-07-19,0.0,0.0,82.0,60.0,,25726
1358,2014-07-19,0.0,0.0,81.0,67.0,,25726
1359,2014-07-19,0.0,0.0,80.0,61.0,,25726
1360,2014-07-19,0.0,0.0,79.0,60.0,,25726
1361,2014-07-19,0.0,0.0,76.0,63.0,,25726
1362,2014-07-19,0.0,0.0,79.0,68.0,73.0,25726
1363,2014-07-19,0.0,0.0,84.0,67.0,,25726
1364,2014-07-19,0.0,0.0,76.0,68.0,,25726
1365,2014-07-19,0.0,0.0,82.0,59.0,,25726
1366,2014-07-19,0.0,0.0,78.0,62.0,,25726
1367,2014-07-19,0.0,0.0,77.0,68.0,73.0,25726
1368,2014-07-20,0.0,0.0,81.0,64.0,,21212
1369,2014-07-20,0.0,0.0,79.0,66.0,,21212
1370,2014-07-20,0.01,0.0,80.0,63.0,,21212
1371,2014-07-20,0.0,0.0,80.0,68.0,,21212
1372,2014-07-20,0.0,0.0,77.0,62.0,,21212
1373,2014-07-20,0.0,0.0,76.0,62.0,,21212
1374,2014-07-20,0.0,0.0,76.0,67.0,71.0,21212
1375,2014-07-20,0.0,0.0,80.0,66.0,,21212
1376,2014-07-20,0.0,0.0,79.0,67.0,73.0,21212
1377,2014-07-20,0.0,0.0,79.0,63.0,,21212
1378,2014-07-20,0.01,0.0,82.0,68.0,,21212
1379,2014-07-20,0.0,0.0,77.0,65.0,,21212
1380,2014-07-20,0.0,0.0,78.0,68.0,72.0,21212
1381,2014-07-21,0.0,0.0,85.0,67.0,,23578
1382,2014-07-21,0.0,0.0,79.0,65.0,,23578
1383,2014-07-21,0.0,0.0,82.0,61.0,,23578
1384,2014-07-21,0.0,0.0,80.0,61.0,,23578
1385,2014-07-21,0.0,0.0,88.0,66.0,,23578
1386,2014-07-21,0.0,0.0,82.0,60.0,,23578
1387,2014-07-21,0.0,0.0,78.0,61.0,,23578
1388,2014-07-21,0.0,0.0,85.0,60.0,,23578
1389,2014-07-21,0.0,0.0,79.0,65.0,,23578
1390,2014-07-21,0.0,0.0,81.0,62.0,,23578
1391,2014-07-21,0.0,0.0,84.0,67.0,74.0,23578
1392,2014-07-21,0.0,0.0,85.0,66.0,74.0,23578
1393,2014-07-21,0.0,0.0,83.0,65.0,73.0,23578
1394,2014-07-22,0.0,0.0,90.0,67.0,78.0,29029
1395,2014-07-22,0.0,0.0,87.0,61.0,,29029
1396,2014-07-22,0.0,0.0,88.0,66.0,,29029
1397,2014-07-22,0.0,0.0,86.0,62.0,,29029
1398,2014-07-22,0.0,0.0,86.0,71.0,,29029
1399,2014-07-22,0.0,0.0,85.0,65.0,,29029
1400,2014-07-22,0.01,0.0,85.0,63.0,,29029
1401,2014-07-22,0.0,0.0,85.0,70.0,,29029
1402,2014-07-22,0.0,0.0,91.0,69.0,,29029
1403,2014-07-22,0.0,0.0,84.0,67.0,,29029
1404,2014-07-22,0.0,0.0,86.0,68.0,,29029
1405,2014-07-22,0.0,0.0,87.0,72.0,78.0,29029
1406,2014-07-22,0.0,0.0,84.0,68.0,75.0,29029
1407,2014-07-23,0.0,0.0,82.0,70.0,,34073
1408,2014-07-23,0.0,0.0,88.0,69.0,,34073
1409,2014-07-23,0.0,0.0,87.0,68.0,,34073
1410,2014-07-23,0.0,0.0,96.0,73.0,,34073
1411,2014-07-23,0.01,0.0,90.0,70.0,,34073
1412,2014-07-23,0.19,0.0,92.0,71.0,81.0,34073
1413,2014-07-23,0.0,0.0,88.0,67.0,,34073
1414,2014-07-23,0.12,0.0,89.0,74.0,80.0,34073
1415,2014-07-23,0.5,0.0,86.0,69.0,,34073
1416,2014-07-23,0.0,0.0,89.0,65.0,,34073
1417,2014-07-23,0.19,0.0,88.0,72.0,,34073
1418,2014-07-23,0.0,0.0,90.0,70.0,,34073
1419,2014-07-23,0.02,0.0,83.0,71.0,77.0,34073
1420,2014-07-24,0.0,0.0,83.0,72.0,78.0,32050
1421,2014-07-24,0.0,0.0,82.0,66.0,,32050
1422,2014-07-24,0.0,0.0,81.0,72.0,77.0,32050
1423,2014-07-24,0.03,0.0,91.0,69.0,,32050
1424,2014-07-24,0.16,0.0,92.0,71.0,,32050
1425,2014-07-24,0.1,0.0,90.0,69.0,,32050
1426,2014-07-24,0.0,0.0,84.0,70.0,,32050
1427,2014-07-24,0.0,0.0,79.0,69.0,,32050
1428,2014-07-24,0.0,0.0,83.0,71.0,77.0,32050
1429,2014-07-24,0.0,0.0,80.0,70.0,,32050
1430,2014-07-24,0.0,0.0,85.0,70.0,,32050
1431,2014-07-24,0.0,0.0,79.0,64.0,,32050
1432,2014-07-24,0.31,0.0,92.0,70.0,,32050
1433,2014-07-25,0.02,0.0,81.0,59.0,,29975
1434,2014-07-25,0.0,0.0,79.0,63.0,,29975
1435,2014-07-25,0.0,0.0,82.0,59.0,,29975
1436,2014-07-25,0.0,0.0,79.0,62.0,,29975
1437,2014-07-25,0.0,0.0,83.0,67.0,75.0,29975
1438,2014-07-25,0.0,0.0,82.0,64.0,,29975
1439,2014-07-25,0.0,0.0,81.0,65.0,,29975
1440,2014-07-25,0.0,0.0,85.0,66.0,75.0,29975
1441,2014-07-25,0.0,0.0,83.0,67.0,75.0,29975
1442,2014-07-25,0.0,0.0,86.0,65.0,,29975
1443,2014-07-25,0.0,0.0,82.0,66.0,,29975
1444,2014-07-25,0.0,0.0,82.0,59.0,,29975
1445,2014-07-25,0.0,0.0,82.0,63.0,,29975
1446,2014-07-26,0.0,0.0,81.0,69.0,,27708
1447,2014-07-26,0.0,0.0,79.0,67.0,,27708
1448,2014-07-26,0.09,0.0,81.0,69.0,74.0,27708
1449,2014-07-26,0.0,0.0,82.0,71.0,76.0,27708
1450,2014-07-26,0.0,0.0,78.0,63.0,,27708
1451,2014-07-26,0.18,0.0,82.0,66.0,74.0,27708
1452,2014-07-26,0.0,0.0,84.0,68.0,,27708
1453,2014-07-26,0.0,0.0,83.0,61.0,,27708
1454,2014-07-26,0.0,0.0,74.0,64.0,,27708
1455,2014-07-26,0.0,0.0,81.0,65.0,,27708
1456,2014-07-26,0.0,0.0,85.0,69.0,,27708
1457,2014-07-26,0.0,0.0,82.0,64.0,,27708
1458,2014-07-26,0.0,0.0,82.0,62.0,,27708
1459,2014-07-27,0.04,0.0,90.0,69.0,78.0,22590
1460,2014-07-27,0.0,0.0,88.0,72.0,78.0,22590
1461,2014-07-27,0.0,0.0,78.0,66.0,,22590
1462,2014-07-27,0.0,0.0,81.0,66.0,,22590
1463,2014-07-27,0.02,0.0,85.0,71.0,,22590
1464,2014-07-27,0.03,0.0,91.0,72.0,,22590
1465,2014-07-27,0.06,0.0,88.0,69.0,,22590
1466,2014-07-27,0.0,0.0,81.0,70.0,,22590
1467,2014-07-27,0.01,0.0,84.0,71.0,76.0,22590
1468,2014-07-27,0.22,0.0,87.0,69.0,,22590
1469,2014-07-27,0.01,0.0,85.0,65.0,,22590
1470,2014-07-27,0.0,0.0,82.0,70.0,,22590
1471,2014-07-27,0.1,0.0,83.0,68.0,,22590
1472,2014-07-28,0.14,0.0,84.0,67.0,,23981
1473,2014-07-28,0.48,0.0,83.0,66.0,,23981
1474,2014-07-28,0.72,0.0,88.0,66.0,,23981
1475,2014-07-28,0.54,0.0,88.0,71.0,,23981
1476,2014-07-28,0.05,0.0,86.0,69.0,,23981
1477,2014-07-28,0.32,0.0,84.0,67.0,,23981
1478,2014-07-28,0.51,0.0,84.0,69.0,78.0,23981
1479,2014-07-28,0.16,0.0,89.0,70.0,,23981
1480,2014-07-28,0.08,0.0,82.0,65.0,,23981
1481,2014-07-28,0.19,0.0,82.0,68.0,,23981
1482,2014-07-28,0.21,0.0,85.0,67.0,78.0,23981
1483,2014-07-28,0.26,0.0,84.0,68.0,78.0,23981
1484,2014-07-28,0.25,0.0,87.0,68.0,,23981
1485,2014-07-29,0.0,0.0,83.0,61.0,,27589
1486,2014-07-29,0.0,0.0,79.0,64.0,72.0,27589
1487,2014-07-29,0.0,0.0,83.0,62.0,,27589
1488,2014-07-29,0.0,0.0,85.0,63.0,,27589
1489,2014-07-29,0.0,0.0,76.0,65.0,71.0,27589
1490,2014-07-29,0.0,0.0,78.0,63.0,71.0,27589
1491,2014-07-29,0.0,0.0,80.0,64.0,,27589
1492,2014-07-29,0.0,0.0,77.0,62.0,,27589
1493,2014-07-29,0.0,0.0,82.0,70.0,,27589
1494,2014-07-29,0.0,0.0,76.0,64.0,,27589
1495,2014-07-29,0.0,0.0,82.0,60.0,,27589
1496,2014-07-29,0.0,0.0,75.0,59.0,,27589
1497,2014-07-29,0.0,0.0,74.0,59.0,,27589
1498,2014-07-30,0.0,0.0,76.0,55.0,,30740
1499,2014-07-30,0.0,0.0,77.0,65.0,,30740
1500,2014-07-30,0.0,0.0,78.0,61.0,,30740
1501,2014-07-30,0.0,0.0,80.0,64.0,72.0,30740
1502,2014-07-30,0.0,0.0,76.0,55.0,,30740
1503,2014-07-30,0.0,0.0,76.0,60.0,,30740
1504,2014-07-30,0.0,0.0,83.0,61.0,,30740
1505,2014-07-30,0.0,0.0,78.0,56.0,,30740
1506,2014-07-30,0.0,0.0,79.0,55.0,,30740
1507,2014-07-30,0.0,0.0,83.0,65.0,72.0,30740
1508,2014-07-30,0.0,0.0,82.0,63.0,72.0,30740
1509,2014-07-30,0.0,0.0,80.0,63.0,,30740
1510,2014-07-30,0.0,0.0,77.0,60.0,,30740
1511,2014-07-31,0.0,0.0,80.0,59.0,,33541
1512,2014-07-31,0.0,0.0,82.0,61.0,,33541
1513,2014-07-31,0.0,0.0,82.0,70.0,75.0,33541
1514,2014-07-31,0.0,0.0,82.0,68.0,,33541
1515,2014-07-31,0.0,0.0,80.0,59.0,,33541
1516,2014-07-31,0.0,0.0,80.0,57.0,,33541
1517,2014-07-31,0.02,0.0,87.0,65.0,,33541
1518,2014-07-31,0.0,0.0,82.0,65.0,74.0,33541
1519,2014-07-31,0.01,0.0,83.0,57.0,,33541
1520,2014-07-31,0.0,0.0,80.0,62.0,,33541
1521,2014-07-31,0.0,0.0,81.0,57.0,,33541
1522,2014-07-31,0.0,0.0,80.0,60.0,,33541
1523,2014-07-31,0.0,0.0,86.0,63.0,74.0,33541
1524,2014-08-01,0.0,0.0,86.0,72.0,77.0,32353
1525,2014-08-01,0.0,0.0,84.0,64.0,,32353
1526,2014-08-01,0.0,0.0,85.0,59.0,,32353
1527,2014-08-01,0.05,0.0,83.0,62.0,,32353
1528,2014-08-01,0.0,0.0,84.0,71.0,,32353
1529,2014-08-01,0.0,0.0,82.0,66.0,,32353
1530,2014-08-01,0.0,0.0,82.0,71.0,75.0,32353
1531,2014-08-01,0.04,0.0,84.0,61.0,,32353
1532,2014-08-01,0.0,0.0,82.0,71.0,,32353
1533,2014-08-01,0.0,0.0,90.0,71.0,,32353
1534,2014-08-01,0.0,0.0,83.0,65.0,,32353
1535,2014-08-01,0.0,0.0,85.0,70.0,76.0,32353
1536,2014-08-01,0.05,0.0,83.0,63.0,,32353
1537,2014-08-02,0.09,0.0,75.0,64.0,,28678
1538,2014-08-02,0.41,0.0,74.0,63.0,,28678
1539,2014-08-02,0.24,0.0,76.0,64.0,,28678
1540,2014-08-02,0.4,0.0,85.0,64.0,,28678
1541,2014-08-02,0.3,0.0,78.0,67.0,,28678
1542,2014-08-02,0.34,0.0,71.0,63.0,,28678
1543,2014-08-02,0.4,0.0,74.0,65.0,71.0,28678
1544,2014-08-02,0.51,0.0,76.0,66.0,72.0,28678
1545,2014-08-02,0.37,0.0,73.0,63.0,,28678
1546,2014-08-02,0.5,0.0,85.0,66.0,,28678
1547,2014-08-02,0.85,0.0,85.0,64.0,,28678
1548,2014-08-02,0.11,0.0,83.0,63.0,,28678
1549,2014-08-02,0.4,0.0,76.0,65.0,71.0,28678
1550,2014-08-03,0.05,0.0,81.0,68.0,,23146
1551,2014-08-03,0.09,0.0,82.0,66.0,,23146
1552,2014-08-03,0.05,0.0,75.0,64.0,,23146
1553,2014-08-03,0.03,0.0,76.0,64.0,,23146
